ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
51666,956404,3-BR,NON-RESTRICTED,8,,,,,,
51666,956405,3-BR,NON-RESTRICTED,6,,,,,,
51666,956402,2-BR,NON-RESTRICTED,1,,,,,,
51666,956402,3-BR,NON-RESTRICTED,4,,,,,,
51666,956402,Studio,NON-RESTRICTED,1,,,,,,
51666,956419,3-BR,NON-RESTRICTED,6,,,,,,
51666,956410,2-BR,NON-RESTRICTED,4,,,,,,
51666,956410,3-BR,NON-RESTRICTED,2,,,,,,
52056,65995,2-BR,51%-60%,41,1571,1571,1571,1309,1309,1309
52056,118505,1-BR,51%-60%,5,1291,1291,1291,1076,1076,1076
52056,118505,2-BR,51%-60%,30,1573,1573,1573,1311,1311,1311
52056,118505,3-BR,51%-60%,8,2053,2053,2053,1711,1711,1711
52056,118505,3-BR,-1,1,2053,2053,2053,1711,1711,1711
52056,118501,1-BR,51%-60%,5,1291,1291,1291,1076,1076,1076
52056,118501,2-BR,51%-60%,16,1573,1573,1573,1311,1311,1311
52056,118501,3-BR,51%-60%,5,2053,2053,2053,1711,1711,1711
52056,118494,1-BR,51%-60%,5,1291,1291,1291,1076,1076,1076
52056,118494,2-BR,51%-60%,30,1573,2053,1573,1311,1711,1311
52056,118494,3-BR,51%-60%,3,2053,2053,2053,1711,1711,1711
52056,65993,1-BR,51%-60%,8,1282,1282,1282,1068,1068,1068
52056,65993,2-BR,51%-60%,7,1571,1571,1571,1309,1309,1309
52056,96824,1-BR,51%-60%,6,1282,1282,1282,1068,1068,1068
52056,96824,2-BR,51%-60%,4,1571,1571,1571,1309,1309,1309
52056,96824,3-BR,51%-60%,5,1776,1776,1776,1480,1480,1480
52056,118499,1-BR,51%-60%,4,1291,1291,1291,1076,1076,1076
52056,118499,2-BR,51%-60%,15,1573,1573,1573,1311,1311,1311
52056,118499,3-BR,51%-60%,5,2053,2053,2053,1711,1711,1711
52056,118496,1-BR,51%-60%,1,1291,1291,1291,1076,1076,1076
52056,118496,2-BR,51%-60%,17,1573,2053,1573,1311,1711,1311
52056,118496,3-BR,51%-60%,9,2053,2053,2053,1711,1711,1711
52056,96830,1-BR,51%-60%,18,1282,1571,1282,1068,1309,1068
52056,96830,2-BR,51%-60%,14,1571,1571,1571,1309,1309,1309
52056,96830,3-BR,51%-60%,5,1776,1776,1776,1480,1480,1480
52056,96830,Studio,51%-60%,2,1116,1116,1116,930,930,930
52056,96827,1-BR,51%-60%,18,1282,1282,1282,1068,1068,1068
52056,96827,2-BR,51%-60%,20,1571,1776,1571,1309,1480,1309
52056,96827,3-BR,51%-60%,13,1776,1776,1571,1480,1480,1309
51522,857780,2-BR,NON-RESTRICTED,4,,,,,,
51522,857780,3-BR,NON-RESTRICTED,2,,,,,,
50248,349890,2-BR,41%-50%,1,,,,,,
50248,349890,2-BR,51%-60%,2,,,,,,
50248,219540,3-BR,41%-50%,2,,,,,,
50248,219540,3-BR,51%-60%,2,,,,,,
50248,219540,3-BR,NON-RESTRICTED,2,,,,,,
50248,219546,2-BR,NON-RESTRICTED,1,,,,,,
50248,219546,3-BR,41%-50%,3,,,,,,
50248,219546,3-BR,NON-RESTRICTED,2,,,,,,
50248,354114,2-BR,41%-50%,1,,,,,,
50248,354114,2-BR,51%-60%,1,,,,,,
50248,354114,2-BR,NON-RESTRICTED,1,,,,,,
50248,219567,2-BR,41%-50%,1,,,,,,
50248,219567,2-BR,51%-60%,1,,,,,,
50248,309562,2-BR,41%-50%,1,,,,,,
50248,309562,2-BR,51%-60%,1,,,,,,
50248,309562,4-BR,NON-RESTRICTED,1,,,,,,
50248,221738,3-BR,41%-50%,1,,,,,,
50248,221738,Studio,51%-60%,1,,,,,,
50248,219551,2-BR,41%-50%,1,,,,,,
50248,219551,3-BR,51%-60%,1,,,,,,
50248,309559,1-BR,41%-50%,1,,,,,,
50248,309559,1-BR,NON-RESTRICTED,1,,,,,,
50248,309559,3-BR,NON-RESTRICTED,1,,,,,,
50248,221746,1-BR,51%-60%,1,,,,,,
50248,221746,1-BR,NON-RESTRICTED,1,,,,,,
50248,221746,2-BR,NON-RESTRICTED,1,,,,,,
50248,221746,3-BR,41%-50%,2,,,,,,
50248,349884,2-BR,41%-50%,1,,,,,,
50248,349884,2-BR,51%-60%,1,,,,,,
50248,349884,2-BR,NON-RESTRICTED,1,,,,,,
50248,349855,1-BR,51%-60%,2,,,,,,
50248,349855,3-BR,41%-50%,1,,,,,,
50248,349855,4-BR,51%-60%,1,,,,,,
50248,183277,1-BR,41%-50%,1,,,,,,
50248,183277,2-BR,51%-60%,1,,,,,,
50248,183277,3-BR,41%-50%,1,,,,,,
50248,183277,3-BR,NON-RESTRICTED,1,,,,,,
50248,183277,Studio,51%-60%,1,,,,,,
50248,398650,2-BR,41%-50%,1,,,,,,
50248,398650,3-BR,51%-60%,1,,,,,,
50248,398650,3-BR,NON-RESTRICTED,1,,,,,,
50248,363970,1-BR,41%-50%,1,,,,,,
50248,363970,4-BR,NON-RESTRICTED,1,,,,,,
50248,363912,1-BR,NON-RESTRICTED,1,,,,,,
50248,363912,2-BR,NON-RESTRICTED,2,,,,,,
50248,211306,2-BR,41%-50%,1,,,,,,
50248,211306,2-BR,51%-60%,1,,,,,,
50248,369344,1-BR,51%-60%,1,,,,,,
50248,369344,2-BR,51%-60%,1,,,,,,
50248,369344,3-BR,41%-50%,1,,,,,,
50248,398640,2-BR,51%-60%,1,,,,,,
50248,398640,3-BR,41%-50%,1,,,,,,
50248,398640,3-BR,NON-RESTRICTED,1,,,,,,
50248,357152,3-BR,41%-50%,4,,,,,,
50248,357152,3-BR,51%-60%,1,,,,,,
50248,357152,3-BR,NON-RESTRICTED,2,,,,,,
50248,357152,Studio,51%-60%,2,,,,,,
50248,205660,1-BR,41%-50%,1,,,,,,
50248,205660,2-BR,41%-50%,1,,,,,,
50248,205660,3-BR,51%-60%,1,,,,,,
50248,205660,3-BR,NON-RESTRICTED,1,,,,,,
50248,205660,Studio,NON-RESTRICTED,1,,,,,,
51939,243771,2-BR,NON-RESTRICTED,7,,,,,,
51939,243771,3-BR,NON-RESTRICTED,2,,,,,,
51261,804799,2-BR,121%-130%,59,,,,,,
51261,804799,3-BR,121%-130%,16,,,,,,
51261,804799,5-BR,121%-130%,1,,,,,,
51261,804799,Studio,121%-130%,8,,,,,,
51261,2716,1-BR,121%-130%,1,,,,,,
51261,2716,2-BR,121%-130%,49,,,,,,
51261,2716,3-BR,121%-130%,10,,,,,,
51261,904741,1-BR,121%-130%,89,,,,,,
51261,904741,2-BR,121%-130%,59,,,,,,
51261,904741,3-BR,121%-130%,25,,,,,,
51261,904741,5-BR,121%-130%,3,,,,,,
51261,904741,Studio,121%-130%,8,,,,,,
51261,2713,1-BR,111%-120%,11,,,,,,
51261,2713,1-BR,121%-130%,181,,,,,,
51261,2713,2-BR,111%-120%,4,,,,,,
51261,2713,2-BR,121%-130%,85,,,,,,
51261,2713,Studio,111%-120%,2,,,,,,
51261,2713,Studio,121%-130%,14,,,,,,
51261,2713,-1,111%-120%,1,,,,,,
52662,90958,1-BR,151%-160%,1,1984,1984,1984,709,709,709
52662,90958,1-BR,41%-50%,4,1984,1984,1984,526.5,754,280
52662,90958,1-BR,51%-60%,29,1984,1984,1984,828,923,522
52662,90958,1-BR,61%-65%,1,1984,1984,1984,787,787,787
52662,90958,1-BR,71%-80%,7,1984,1984,1984,859,1147,683
52662,90958,2-BR,151%-160%,2,2386,2386,2386,882,1010,754
52662,90958,2-BR,41%-50%,3,2386,2386,2386,419,881,399
52662,90958,2-BR,51%-60%,14,2386,2386,2386,966,1633,386
52662,90958,2-BR,61%-65%,1,2386,2386,2386,1404,1404,1404
52662,90958,2-BR,71%-80%,2,2386,2386,2386,1084,1088,1080
52662,90958,3-BR,51%-60%,5,2765,3088,2765,1171,1259,218
52662,90958,3-BR,71%-80%,1,2765,2765,2765,1851,1851,1851
52662,90958,3-BR,SUPER,1,,,,,,
52662,90958,Studio,51%-60%,2,1855,1855,1855,543,686,400
52662,92486,1-BR,41%-50%,5,1984,1984,1984,756,765,730
52662,92486,1-BR,51%-60%,1,1984,1984,1984,832,832,832
52662,92486,1-BR,61%-65%,3,1984,1984,1984,800,985,778
52662,92486,1-BR,66%-70%,1,1984,1984,1984,857,857,857
52662,92486,1-BR,71%-80%,1,1984,1984,1984,837,837,837
52662,92486,2-BR,41%-50%,1,2386,2386,2386,823,823,823
52662,92486,2-BR,51%-60%,3,2386,2386,2386,983,1166,893
52662,92486,2-BR,61%-65%,2,2386,2386,2386,918,1103,733
52662,92486,2-BR,66%-70%,1,2386,2386,2386,985,985,985
52662,92486,2-BR,71%-80%,2,2386,2386,2386,952,966,938
52662,92486,Studio,51%-60%,1,1855,1855,1855,641,641,641
52662,92486,Studio,61%-65%,2,1855,1855,1855,674,723,625
52662,92486,Studio,66%-70%,2,1855,1855,1855,781.5,863,700
52662,92484,1-BR,41%-50%,3,1984,1984,1984,734,734,295
52662,92484,1-BR,51%-60%,3,1984,1984,1984,859,926,536
52662,92484,1-BR,61%-65%,2,1984,1984,1984,888,891,885
52662,92484,1-BR,71%-80%,4,1984,1984,1984,936.5,1035,775
52662,92484,2-BR,41%-50%,3,2386,2386,2386,719,1094,345
52662,92484,2-BR,51%-60%,1,2386,2386,2386,768,768,768
52662,92484,2-BR,71%-80%,4,2386,2386,2386,991,1534,653
52662,92484,2-BR,SUPER,1,,,,,,
52662,92484,Studio,41%-50%,1,1855,1855,1855,775,775,775
52662,92484,Studio,51%-60%,1,1855,1855,1855,730,730,730
52662,92484,Studio,61%-65%,2,1855,1855,1855,522,683,361
52662,92484,Studio,71%-80%,1,1855,1855,1855,830,830,830
52662,92487,1-BR,41%-50%,2,1984,1984,1984,737,744,730
52662,92487,1-BR,51%-60%,6,1984,1984,1984,806,867,534
52662,92487,1-BR,71%-80%,3,1984,1984,1984,777,1268,735
52662,92487,2-BR,151%-160%,1,2386,2386,2386,962,962,962
52662,92487,2-BR,41%-50%,1,2386,2386,2386,887,887,887
52662,92487,2-BR,51%-60%,5,2386,2386,2386,879,1397,750
52662,92487,2-BR,71%-80%,1,2386,2386,2386,928,928,928
52662,92487,2-BR,SUPER,1,2386,2386,2386,,,
52662,92487,Studio,41%-50%,1,1855,1855,1855,705,705,705
52662,92487,Studio,51%-60%,2,1855,1855,1855,805.5,909,702
52662,92487,Studio,71%-80%,2,1855,1855,1855,646,651,641
52223,954207,1-BR,SUPER,1,,,,,,
52223,954207,Studio,51%-60%,89,,,,,,
50258,119162,1-BR,51%-60%,4,,,,671.5,1039,376
50258,119162,2-BR,51%-60%,22,,,,822,1092,435
50258,119162,3-BR,51%-60%,27,,,,840.5,1331,455
50258,119162,3-BR,SUPER,1,,,,,,
50258,119146,1-BR,51%-60%,6,,,,843.5,880,781
50258,119146,2-BR,51%-60%,12,,,,793,1092,704
50258,119146,2-BR,SUPER,1,,,,,,
50258,119146,3-BR,51%-60%,12,,,,887,1416,479
54727,174301,1-BR,51%-60%,52,1690,1690,1690,1408,1408,1408
54727,174301,2-BR,51%-60%,1,,,,,,
54727,174301,Studio,51%-60%,18,1418,1418,1418,1182,1182,1182
55073,633573,-1,121%-130%,276,,,,,,
55073,691523,-1,121%-130%,276,,,,,,
55073,848968,-1,121%-130%,216,,,,,,
55073,811209,-1,121%-130%,216,,,,,,
55073,811203,-1,121%-130%,276,,,,,,
55073,957491,-1,121%-130%,276,,,,,,
55073,889319,-1,121%-130%,216,,,,,,
54909,971874,1-BR,0%-30%,4,,,,,,
54909,971874,1-BR,31%-40%,4,,,,,,
54909,971874,1-BR,41%-50%,4,,,,,,
54909,971874,1-BR,51%-60%,30,,,,,,
54909,971874,2-BR,0%-30%,2,,,,,,
54909,971874,2-BR,31%-40%,2,,,,,,
54909,971874,2-BR,41%-50%,2,,,,,,
54909,971874,2-BR,51%-60%,11,,,,,,
54909,971874,2-BR,SUPER,1,,,,,,
54909,971874,3-BR,0%-30%,2,,,,,,
54909,971874,3-BR,31%-40%,1,,,,,,
54909,971874,3-BR,41%-50%,2,,,,,,
54909,971874,3-BR,51%-60%,10,,,,,,
54909,971874,Studio,0%-30%,1,,,,,,
54909,971874,Studio,31%-40%,2,,,,,,
54909,971874,Studio,41%-50%,3,,,,,,
54909,971874,Studio,51%-60%,9,,,,,,
54909,972724,1-BR,0%-30%,4,,,,,,
54909,972724,1-BR,31%-40%,5,,,,,,
54909,972724,1-BR,41%-50%,4,,,,,,
54909,972724,1-BR,51%-60%,29,,,,,,
54909,972724,2-BR,0%-30%,2,,,,,,
54909,972724,2-BR,31%-40%,2,,,,,,
54909,972724,2-BR,41%-50%,2,,,,,,
54909,972724,2-BR,51%-60%,12,,,,,,
54909,972724,3-BR,0%-30%,1,,,,,,
54909,972724,3-BR,31%-40%,2,,,,,,
54909,972724,3-BR,41%-50%,2,,,,,,
54909,972724,3-BR,51%-60%,10,,,,,,
54909,972724,Studio,0%-30%,1,,,,,,
54909,972724,Studio,31%-40%,3,,,,,,
54909,972724,Studio,41%-50%,2,,,,,,
54909,972724,Studio,51%-60%,9,,,,,,
54909,972723,1-BR,0%-30%,2,,,,,,
54909,972723,1-BR,31%-40%,6,,,,,,
54909,972723,1-BR,41%-50%,7,,,,,,
54909,972723,1-BR,51%-60%,6,,,,,,
54909,972723,2-BR,0%-30%,2,,,,,,
54909,972723,2-BR,31%-40%,5,,,,,,
54909,972723,2-BR,41%-50%,5,,,,,,
54909,972723,2-BR,51%-60%,10,,,,,,
54909,972723,2-BR,SUPER,1,,,,,,
54909,972723,3-BR,0%-30%,1,,,,,,
54909,972723,3-BR,31%-40%,3,,,,,,
54909,972723,3-BR,41%-50%,2,,,,,,
54909,972723,3-BR,51%-60%,6,,,,,,
54909,972723,Studio,0%-30%,2,,,,,,
54909,972723,Studio,31%-40%,1,,,,,,
54909,972723,Studio,41%-50%,1,,,,,,
54909,972723,Studio,51%-60%,2,,,,,,
51299,928126,1-BR,31%-40%,8,580,580,580,532,532,532
51299,928126,1-BR,41%-50%,4,737,737,737,690,690,690
51299,928126,1-BR,51%-60%,29,895,895,895,847,847,847
51299,928126,2-BR,31%-40%,7,704,704,704,647,647,647
51299,928126,2-BR,41%-50%,4,893,893,893,836,836,836
51299,928126,2-BR,51%-60%,24,1082,1082,1082,1025,1025,1025
51299,928126,2-BR,SUPER,1,,,,,,
51299,928126,3-BR,31%-40%,7,811,811,811,745,745,745
51299,928126,3-BR,41%-50%,4,1029,1029,1029,963,963,963
51299,928126,3-BR,51%-60%,25,1247,1247,1247,1182,1182,1182
51299,928126,Studio,31%-40%,5,539,539,539,494,494,494
51299,928126,Studio,41%-50%,2,686,686,686,641,641,641
51299,928126,Studio,51%-60%,16,833,833,833,788,788,788
51405,950857,1-BR,NON-RESTRICTED,26,,,,,,
51405,950857,2-BR,NON-RESTRICTED,46,,,,,,
51405,950857,3-BR,NON-RESTRICTED,4,,,,,,
51424,44252,1-BR,NON-RESTRICTED,87,,,,,,
51424,44252,2-BR,NON-RESTRICTED,126,,,,,,
51424,44252,3-BR,NON-RESTRICTED,72,,,,,,
51424,44252,Studio,NON-RESTRICTED,99,,,,,,
52783,956864,1-BR,41%-50%,2,,,,,,
52783,956864,1-BR,51%-60%,17,,,,,,
52783,956864,2-BR,0%-30%,1,,,,,,
52783,956864,2-BR,41%-50%,7,,,,,,
52783,956864,2-BR,51%-60%,29,,,,,,
52783,956864,3-BR,41%-50%,3,,,,,,
52783,956864,3-BR,51%-60%,18,,,,,,
52783,956864,Studio,31%-40%,35,,,,,,
52827,51239,1-BR,111%-120%,31,1248,2225,309,1248,2225,309
52827,51239,2-BR,111%-120%,4,1265,2122,893,1265,2122,893
52827,51239,2-BR,-1,1,,,,,,
52827,51239,Studio,111%-120%,19,1555,2549,820,1555,2549,820
57702,826115,2-BR,NON-RESTRICTED,15,,,,,,
48730,118661,1-BR,71%-80%,7,,,,,,
48730,118661,1-BR,91%-100%,5,,,,,,
48754,865282,1-BR,41%-50%,50,,,,,,
48754,865282,Studio,41%-50%,19,,,,,,
47772,9980,1-BR,111%-120%,6,,,,,,
47772,9980,2-BR,111%-120%,27,,,,,,
47772,9980,2-BR,SUPER,1,,,,,,
47772,9980,3-BR,111%-120%,5,,,,,,
47861,396594,2-BR,111%-120%,6,,,,,,
47861,396594,2-BR,71%-80%,2,,,,,,
49562,60426,1-BR,111%-120%,39,,,,,,
49562,60426,2-BR,111%-120%,29,,,,,,
49562,60426,3-BR,111%-120%,11,,,,,,
49562,60426,4-BR,111%-120%,5,,,,,,
49562,60426,Studio,111%-120%,2,,,,,,
51023,809070,1-BR,NON-RESTRICTED,96,582,654,456,,,
51023,809070,2-BR,NON-RESTRICTED,24,715,783,661,,,
51023,809070,3-BR,NON-RESTRICTED,18,916,980,866,,,
51023,809070,Studio,NON-RESTRICTED,36,368.5,388,350,,,
51023,809070,-1,NON-RESTRICTED,1,,,,,,
48002,396200,2-BR,51%-60%,1,1041,1041,1041,,,
48002,396200,3-BR,41%-50%,1,1039,1039,1039,,,
48002,396200,3-BR,51%-60%,1,1196,1196,1196,,,
48002,396127,1-BR,41%-50%,2,748,748,748,,,
48002,396127,3-BR,41%-50%,2,1039,1039,1039,,,
48002,302967,1-BR,41%-50%,2,748,748,748,,,
48002,302967,1-BR,51%-60%,1,860,860,860,,,
48002,302967,2-BR,41%-50%,1,907,907,907,,,
48002,302967,3-BR,41%-50%,1,1039,1039,1039,,,
48002,210828,2-BR,51%-60%,1,1041,1041,1041,,,
48002,210828,3-BR,41%-50%,1,1039,1039,1039,,,
48002,210828,4-BR,41%-50%,1,1167,1167,1167,,,
48002,230079,1-BR,41%-50%,2,748,748,748,,,
48002,230079,1-BR,51%-60%,1,860,860,860,,,
48002,230079,2-BR,41%-50%,1,907,907,907,,,
48002,230079,2-BR,51%-60%,1,1041,1041,1041,,,
48002,303867,1-BR,41%-50%,1,748,748,748,,,
48002,303867,2-BR,41%-50%,5,907,907,907,,,
48002,303837,2-BR,41%-50%,4,907,907,907,,,
48002,303837,2-BR,51%-60%,1,1041,1041,1041,,,
48002,398316,1-BR,41%-50%,1,748,748,748,,,
48002,398316,2-BR,41%-50%,2,907,907,907,,,
48002,398306,3-BR,41%-50%,2,1039,1039,1039,,,
48002,377625,2-BR,41%-50%,4,907,907,907,,,
48002,377625,Studio,51%-60%,1,678,678,678,,,
48002,340299,1-BR,41%-50%,2,748,748,748,,,
48002,340299,1-BR,51%-60%,1,860,860,860,,,
48002,340299,2-BR,41%-50%,1,907,907,907,,,
48002,340299,2-BR,51%-60%,1,1041,1041,1041,,,
48644,948176,1-BR,41%-50%,3,,,,,,
48644,948176,1-BR,51%-60%,20,,,,,,
48644,948176,2-BR,41%-50%,1,,,,,,
48644,948176,2-BR,51%-60%,8,,,,,,
48644,948176,2-BR,SUPER,1,,,,,,
48644,948176,3-BR,41%-50%,1,,,,,,
48644,948176,3-BR,51%-60%,5,,,,,,
48644,948176,Studio,41%-50%,6,,,,,,
48644,948176,Studio,51%-60%,63,,,,,,
50623,860085,1-BR,221%-230%,47,,,,,,
50623,860085,2-BR,221%-230%,24,,,,,,
50623,860085,Studio,221%-230%,1,,,,,,
48646,375,1-BR,51%-60%,200,,,,,,
48646,375,2-BR,SUPER,1,,,,,,
48646,375,Studio,51%-60%,2,,,,,,
58450,119065,1-BR,0%-30%,1,,,,,,
58450,119065,1-BR,101%-110%,4,,,,,,
58450,119065,1-BR,41%-50%,2,,,,,,
58450,119065,1-BR,51%-60%,10,,,,,,
58450,119065,2-BR,0%-30%,4,,,,,,
58450,119065,2-BR,101%-110%,11,,,,,,
58450,119065,2-BR,41%-50%,4,,,,,,
58450,119065,2-BR,51%-60%,22,,,,,,
58450,119065,3-BR,101%-110%,1,,,,,,
58450,119065,3-BR,41%-50%,1,,,,,,
58450,119065,3-BR,51%-60%,4,,,,,,
58450,119065,Studio,0%-30%,1,,,,,,
58450,119065,Studio,51%-60%,6,,,,,,
58450,115645,1-BR,101%-110%,5,,,,,,
58450,115645,1-BR,41%-50%,6,,,,,,
58450,115645,1-BR,51%-60%,21,,,,,,
58450,115645,2-BR,0%-30%,2,,,,,,
58450,115645,2-BR,101%-110%,18,,,,,,
58450,115645,2-BR,41%-50%,6,,,,,,
58450,115645,2-BR,51%-60%,25,,,,,,
58450,115645,3-BR,0%-30%,2,,,,,,
58450,115645,3-BR,101%-110%,5,,,,,,
58450,115645,3-BR,41%-50%,6,,,,,,
58450,115645,3-BR,51%-60%,9,,,,,,
58450,115645,3-BR,SUPER,1,,,,,,
58450,115650,1-BR,0%-30%,6,,,,,,
58450,115650,1-BR,101%-110%,12,,,,,,
58450,115650,1-BR,41%-50%,3,,,,,,
58450,115650,1-BR,51%-60%,27,,,,,,
58450,115650,2-BR,0%-30%,4,,,,,,
58450,115650,2-BR,101%-110%,12,,,,,,
58450,115650,2-BR,41%-50%,6,,,,,,
58450,115650,2-BR,51%-60%,14,,,,,,
58450,115650,3-BR,0%-30%,1,,,,,,
58450,115650,3-BR,101%-110%,1,,,,,,
58450,115650,3-BR,51%-60%,8,,,,,,
58450,115650,Studio,101%-110%,1,,,,,,
58450,115650,Studio,51%-60%,1,,,,,,
58450,119056,1-BR,0%-30%,1,,,,,,
58450,119056,1-BR,101%-110%,7,,,,,,
58450,119056,1-BR,41%-50%,3,,,,,,
58450,119056,1-BR,51%-60%,15,,,,,,
58450,119056,2-BR,0%-30%,4,,,,,,
58450,119056,2-BR,101%-110%,1,,,,,,
58450,119056,2-BR,41%-50%,4,,,,,,
58450,119056,2-BR,51%-60%,13,,,,,,
58450,119056,3-BR,0%-30%,1,,,,,,
58450,119056,3-BR,41%-50%,1,,,,,,
58450,119056,3-BR,51%-60%,4,,,,,,
58450,119055,1-BR,101%-110%,1,,,,,,
58450,119055,1-BR,41%-50%,1,,,,,,
58450,119055,1-BR,51%-60%,6,,,,,,
58450,119055,2-BR,0%-30%,2,,,,,,
58450,119055,2-BR,101%-110%,2,,,,,,
58450,119055,2-BR,41%-50%,2,,,,,,
58450,119055,2-BR,51%-60%,8,,,,,,
58450,119055,3-BR,101%-110%,2,,,,,,
58450,119055,3-BR,41%-50%,2,,,,,,
58450,119055,3-BR,51%-60%,3,,,,,,
58450,119055,Studio,101%-110%,1,,,,,,
58450,115648,1-BR,101%-110%,5,,,,,,
58450,115648,1-BR,41%-50%,2,,,,,,
58450,115648,1-BR,51%-60%,15,,,,,,
58450,115648,2-BR,0%-30%,5,,,,,,
58450,115648,2-BR,101%-110%,19,,,,,,
58450,115648,2-BR,41%-50%,6,,,,,,
58450,115648,2-BR,51%-60%,26,,,,,,
58450,115648,3-BR,101%-110%,1,,,,,,
58450,115648,3-BR,41%-50%,3,,,,,,
58450,115648,3-BR,51%-60%,5,,,,,,
58450,115648,Studio,101%-110%,1,,,,,,
58450,115648,Studio,41%-50%,3,,,,,,
58450,115648,Studio,51%-60%,2,,,,,,
58450,115652,1-BR,0%-30%,1,,,,,,
58450,115652,1-BR,101%-110%,2,,,,,,
58450,115652,1-BR,51%-60%,2,,,,,,
58450,115652,2-BR,0%-30%,3,,,,,,
58450,115652,2-BR,101%-110%,5,,,,,,
58450,115652,2-BR,41%-50%,8,,,,,,
58450,115652,2-BR,51%-60%,20,,,,,,
58450,115652,3-BR,101%-110%,4,,,,,,
58450,115652,3-BR,41%-50%,3,,,,,,
58450,115652,3-BR,51%-60%,4,,,,,,
58450,115652,3-BR,SUPER,1,,,,,,
58450,115652,Studio,51%-60%,7,,,,,,
58450,119052,1-BR,0%-30%,2,,,,,,
58450,119052,1-BR,101%-110%,1,,,,,,
58450,119052,1-BR,41%-50%,2,,,,,,
58450,119052,1-BR,51%-60%,6,,,,,,
58450,119052,2-BR,0%-30%,4,,,,,,
58450,119052,2-BR,101%-110%,10,,,,,,
58450,119052,2-BR,41%-50%,9,,,,,,
58450,119052,2-BR,51%-60%,9,,,,,,
58450,119052,3-BR,101%-110%,1,,,,,,
58450,119052,3-BR,41%-50%,1,,,,,,
58450,119052,3-BR,51%-60%,3,,,,,,
58450,119052,Studio,0%-30%,3,,,,,,
58450,119052,Studio,41%-50%,1,,,,,,
58450,119052,Studio,51%-60%,2,,,,,,
58450,115656,1-BR,0%-30%,4,,,,,,
58450,115656,1-BR,101%-110%,1,,,,,,
58450,115656,1-BR,41%-50%,2,,,,,,
58450,115656,1-BR,51%-60%,11,,,,,,
58450,115656,2-BR,0%-30%,1,,,,,,
58450,115656,2-BR,101%-110%,11,,,,,,
58450,115656,2-BR,41%-50%,5,,,,,,
58450,115656,2-BR,51%-60%,13,,,,,,
58450,115656,3-BR,41%-50%,1,,,,,,
58450,115649,1-BR,0%-30%,1,,,,,,
58450,115649,1-BR,101%-110%,4,,,,,,
58450,115649,1-BR,41%-50%,3,,,,,,
58450,115649,1-BR,51%-60%,11,,,,,,
58450,115649,2-BR,0%-30%,2,,,,,,
58450,115649,2-BR,101%-110%,7,,,,,,
58450,115649,2-BR,41%-50%,3,,,,,,
58450,115649,2-BR,51%-60%,17,,,,,,
58450,115649,3-BR,101%-110%,1,,,,,,
58450,115649,3-BR,41%-50%,3,,,,,,
58450,115649,3-BR,SUPER,1,,,,,,
58450,115649,Studio,41%-50%,1,,,,,,
58450,115649,Studio,51%-60%,1,,,,,,
58450,119047,1-BR,0%-30%,7,,,,,,
58450,119047,1-BR,101%-110%,5,,,,,,
58450,119047,1-BR,41%-50%,3,,,,,,
58450,119047,1-BR,51%-60%,8,,,,,,
58450,119047,2-BR,0%-30%,5,,,,,,
58450,119047,2-BR,101%-110%,14,,,,,,
58450,119047,2-BR,41%-50%,3,,,,,,
58450,119047,2-BR,51%-60%,17,,,,,,
58450,119047,3-BR,0%-30%,1,,,,,,
58450,119047,3-BR,101%-110%,1,,,,,,
58450,119047,3-BR,41%-50%,1,,,,,,
58450,119047,3-BR,51%-60%,2,,,,,,
58450,119047,Studio,41%-50%,1,,,,,,
58450,119064,1-BR,0%-30%,3,,,,,,
58450,119064,1-BR,101%-110%,2,,,,,,
58450,119064,1-BR,41%-50%,3,,,,,,
58450,119064,1-BR,51%-60%,4,,,,,,
58450,119064,2-BR,0%-30%,5,,,,,,
58450,119064,2-BR,101%-110%,8,,,,,,
58450,119064,2-BR,41%-50%,4,,,,,,
58450,119064,2-BR,51%-60%,13,,,,,,
58450,119064,3-BR,0%-30%,1,,,,,,
58450,119064,3-BR,101%-110%,1,,,,,,
58450,119064,3-BR,41%-50%,2,,,,,,
58450,119064,3-BR,51%-60%,4,,,,,,
58450,115653,1-BR,101%-110%,2,,,,,,
58450,115653,1-BR,41%-50%,1,,,,,,
58450,115653,1-BR,51%-60%,3,,,,,,
58450,115653,2-BR,0%-30%,5,,,,,,
58450,115653,2-BR,101%-110%,15,,,,,,
58450,115653,2-BR,41%-50%,8,,,,,,
58450,115653,2-BR,51%-60%,14,,,,,,
58450,115643,1-BR,0%-30%,2,,,,,,
58450,115643,1-BR,101%-110%,6,,,,,,
58450,115643,1-BR,41%-50%,2,,,,,,
58450,115643,1-BR,51%-60%,12,,,,,,
58450,115643,2-BR,0%-30%,5,,,,,,
58450,115643,2-BR,101%-110%,12,,,,,,
58450,115643,2-BR,41%-50%,3,,,,,,
58450,115643,2-BR,51%-60%,16,,,,,,
58450,115643,Studio,51%-60%,1,,,,,,
58480,973555,1-BR,51%-60%,37,,,,,,
58480,973555,1-BR,81%-90%,26,,,,,,
58480,973555,1-BR,91%-100%,12,,,,,,
58480,973555,2-BR,121%-130%,20,,,,,,
58480,973555,2-BR,51%-60%,34,,,,,,
58480,973555,2-BR,81%-90%,10,,,,,,
